Vx ,leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib" "temperature" -40 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib" "temperature" 125 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib" "temperature" 27 ) (A)
4.554,5.126E-6,5.057E-6,5.087E-6
4.553,5.126E-6,5.057E-6,5.087E-6
4.552,5.126E-6,5.057E-6,5.087E-6
4.551,5.126E-6,5.057E-6,5.087E-6
4.550,5.126E-6,5.057E-6,5.087E-6
4.549,5.125E-6,5.057E-6,5.087E-6
4.548,5.125E-6,5.057E-6,5.086E-6
4.547,5.125E-6,5.057E-6,5.086E-6
4.546,5.125E-6,5.057E-6,5.086E-6
4.545,5.125E-6,5.057E-6,5.086E-6
4.544,5.125E-6,5.056E-6,5.086E-6
4.543,5.125E-6,5.056E-6,5.086E-6
4.542,5.125E-6,5.056E-6,5.086E-6
4.541,5.124E-6,5.056E-6,5.086E-6
4.540,5.124E-6,5.056E-6,5.086E-6
4.539,5.124E-6,5.056E-6,5.086E-6
4.538,5.124E-6,5.056E-6,5.085E-6
4.537,5.124E-6,5.056E-6,5.085E-6
4.536,5.124E-6,5.056E-6,5.085E-6
4.535,5.124E-6,5.056E-6,5.085E-6
4.534,5.124E-6,5.056E-6,5.085E-6
4.533,5.123E-6,5.056E-6,5.085E-6
4.532,5.123E-6,5.056E-6,5.085E-6
4.531,5.123E-6,5.056E-6,5.085E-6
4.530,5.123E-6,5.055E-6,5.085E-6
4.529,5.123E-6,5.055E-6,5.085E-6
4.528,5.123E-6,5.055E-6,5.085E-6
4.527,5.123E-6,5.055E-6,5.084E-6
4.526,5.123E-6,5.055E-6,5.084E-6
4.525,5.122E-6,5.055E-6,5.084E-6
4.524,5.122E-6,5.055E-6,5.084E-6
4.523,5.122E-6,5.055E-6,5.084E-6
4.522,5.122E-6,5.055E-6,5.084E-6
4.521,5.122E-6,5.055E-6,5.084E-6
4.520,5.122E-6,5.055E-6,5.084E-6
4.519,5.122E-6,5.055E-6,5.084E-6
4.518,5.122E-6,5.055E-6,5.084E-6
4.517,5.121E-6,5.055E-6,5.083E-6
4.516,5.121E-6,5.054E-6,5.083E-6
4.515,5.121E-6,5.054E-6,5.083E-6
4.514,5.121E-6,5.054E-6,5.083E-6
